collector_name,season,player_name,interview_date,source_link,cleaned_question_text,cleaned_player_answer_text,word_count,notes,sheet_name,computed_word_count,word_count_final,question_cluster,pred_question_type,self_rate,team_rate,hedge_rate,confidence_rate,gratitude_rate,accountability_rate,coachspeak_rate,type_token_ratio,pred_word_count
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Yeah, Xavier, you and Bajon have obviously been the most dynamic playmakers on this team, and you've obviously had a huge impact. Are they looking for other creative ways to get the ball in your hands in more ways to impact games?","Sark's offense is so explosive, like you could be anywhere on the field and get the ball, so all our receivers have a chance to get explosive plays. We have like certain plays, like it's crossers, we've got deep routes, we've got short routes, so Sark could be creative for this team.",66.0,,2021,52,66.0,1,leadership_team,0.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,64.05900655543883
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Xavier, there was a play, I think it was in the third quarter, where Casey just barely misses you at the back, and that would have been a touchdown. Just what did you see on that play and was there a lot of frustration between you two afterwards?","No, it was a double move, and the guy just failed. I guess the ball just sailed on him, but we lived another down. We had opportunities after that, we just got to execute when the time comes.",39.0,,2021,38,39.0,4,leadership_team,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.0,0.0,0.0,0.02631578947368421,0.8421052631578947,37.804560972203035
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Xavier, you know, you had a tough game against TCU with a few drops. You came back with the second-best performance in school history. Marcus and Josh obviously had tough days against Baylor. What have you seen from them in practice this week? Have you said anything to those guys or sensed, you know, how they're feeling?","Oh yeah, we believe in them a lot. Marcus stepped in for Jordan Whittington, so we believe in them a lot. We make plays. They make plays on occasion, so we're not really worried about them, the drops. We just came back to practice. They fixed it today. Just getting better at the craft every day.",70.0,,2021,56,70.0,1,leadership_team,0.0,0.07142857142857142,0.0,0.017857142857142856,0.0,0.0,0.0,0.7142857142857143,93.3904245323647
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Xavier, have you seen any changes in how defenses are playing you over the course of the season? When you're a freshman, no one really knows, and then you start making plays and teams adjust. What are they doing to adjust to you?",I feel like they got to play all of us because all of us are so dynamic and Sark's playbook is just like anybody could popoff this game or anybody could pop off this game. So they really can't key on nobody. The offense is so explosive that they just can't key on nobody's office so closely that they just can't key on. anybody.,74.0,,2021,64,74.0,1,leadership_team,0.015625,0.03125,0.015625,0.015625,0.0,0.0,0.0,0.609375,69.88658955139545
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","And then second, was the touchdown celebration, was that Michael Jackson thriller?","No, that was off the movie Karate Kid.",21.0,,2021,8,21.0,1,leadership_team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.77798143935797
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Oh, it was Karate Kid. Ok, we couldn't, we didn't know. Why do you want to do Karate Kid?",I just had watched the connect before.,36.0,,2021,7,36.0,1,leadership_team,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.4214281200002
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Xavier, you know, just because you're young doesn't mean you can't be a leader. Have you felt like you're stepping up more to that leadership role, especially on this three-game losing streak?","I feel like I just do my part any way I could. Like if somebody's like not having a great practice, I'll tell them, like, come on, bro, pick it up. Like stuff, little stuff like that.",69.0,,2021,37,69.0,1,leadership_team,0.10810810810810811,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.7837837837837838,79.61710224729904
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Xavier, do you see the resolve building in the team and the players to end this losing streak after, you know, obviously it's been a pain to lose the way y'all have lost the last three games? Do you see the resolve building?","I feel like we're just so close. Like we never, we never really lost hope. Like it's just like our mental in the fourth quarter and third quarter just kind of goes like downhill. I feel like it's not physical at all. We're just so close. Like I feel like next year and going into these games is just going to be big for us to like build on these games. So coming into next year, we just got that chip on our shoulder.",127.0,,2021,84,127.0,1,leadership_team,0.03571428571428571,0.07142857142857142,0.047619047619047616,0.03571428571428571,0.0,0.0,0.0,0.5714285714285714,97.89850338261022
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Xavier, kind of building off that, I noticed after the game on Saturday, there were two times where you kind of bent over at the end of the game and you were just staring at the scoreboard and you look crushed. I mean, were you really, do you take losing pretty hard?","Yeah, this is like my first four loss. I haven't lost one game in high school, so it's kind of big on me, but like this is like a learning experience. Everybody got to take their L, so this is just learn on me and I'll build off it for next year.",104.0,,2021,52,104.0,1,leadership_team,0.07692307692307693,0.0,0.019230769230769232,0.0,0.0,0.038461538461538464,0.0,0.8269230769230769,34.085868646699964
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Yeah, Xavier, now I'm curious if one of your goals is to make all Big 12 and do you in your mind feel like you're the best receiver in the league?",I'm just trying to like win games. I'm not really focused on the success or anything like that. I'm just really like focused on the team and like what we got going on right now.,66.0,,2021,35,66.0,2,leadership_team,0.0,0.05714285714285714,0.0,0.05714285714285714,0.0,0.0,0.0,0.6857142857142857,59.3279589025733
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Xavier, I'm wondering, after you got let out of your NIL with Michigan and Steve Sarkeesian started to recruit you, did you have any familiarity with any, or know of any Texas wide receivers when you were growing up from when in California, like Kwon or Shipley or any of those guys? Was there any wide receivers that you were aware of?","Worthy: No, not really. I wasn't familiar with no Texas wide receivers. I just wanted to come and build with Stark. We had that relationship going into before I committed to Michigan, so I just wanted to come build with him from the start.",105.0,,2021,44,105.0,2,leadership_team,0.09090909090909091,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.0,0.7272727272727273,78.0125301929038
Advay,2021.0,Xavier Worthy,2021-11-02,"DeMarvion Overshown and Xavier Worthy Media Availability [Nov. 2, 2021] - YouTube","Xavier, do you see the resolve building in the team and the players to end this losing streak after, you know, obviously it's been a pain to lose the way y'all have lost the last three games? Do you see the resolve building?","I feel like we're just so close. Like we never, we never really lost hope. Like it's just like our mental in the fourth quarter and third quarter just kind of goes like downhill. I feel like it's not physical at all. We're just so close. Like I feel like next year and going into these games is just going to be big for us to like build on these games. So coming into next year, we just got that chip on our shoulder.",104.0,,2021,84,104.0,1,leadership_team,0.03571428571428571,0.07142857142857142,0.047619047619047616,0.03571428571428571,0.0,0.0,0.0,0.5714285714285714,97.89850338261022
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Xavier, I'm wondering, after you got let out of your NIL with Michigan and Steve Sarkeesian started to recruit you, did you have any familiarity with any, or know of any Texas wide receivers when you were growing up from when in California, like Kwon or Shipley or any of those guys? Was there any wide receivers that you were aware of?","No, not really. I wasn't familiar with no Texas wide receivers. I just wanted to come and build with Stark. We had that relationship going into before I committed to Michigan, so I just wanted to come build with him from the start.",121.0,,2021,43,121.0,2,leadership_team,0.09302325581395349,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.7209302325581395,78.0125301929038
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Yeah, Xavier, congratulations on your game. Did you feel like you guys were going to pull that out after your last touchdown pass? And could you explain your decision to return the kickoff that led to the fumble?","Yeah, I feel like, I thought I gave us a shot to give us a chance to get the game, but OU made some big plays at the end of the game. The kickoff return, that was just a little mental error. We built from it and recovered from it, but OU made some good plays at the end of the game to get the W.",56.0,,2021,66,56.0,2,leadership_team,0.045454545454545456,0.045454545454545456,0.030303030303030304,0.0,0.0,0.0,0.0,0.6060606060606061,68.05932848212615
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Xavier, every time we've talked to you, it's very clear that you are confident in yourself and your abilities and all those things. So I'm curious, what were you either telling yourself or what were teammates telling you after that play? Because it would have been very easy to unplug at that point, but you made two huge catches after that. So how did you stay focused?","A couple players and Sark came to me first and told me, give me a smile, man. You'll be all right. We're going to come back at you and we're going to give you a chance to make that up. So they came back at me and I just ended up making those plays.",65.0,,2021,54,65.0,4,leadership_team,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.6481481481481481,66.25146478188617
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Xavier, after what you guys, you guys made it look easy for most of that game. What do you take from that game that you were able to do that against what's supposed to be a top 10 team?",We just want to carry that into next week against Oklahoma State and build off of that.,94.0,,2021,17,94.0,1,leadership_team,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,45.391265732709144
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Xavier, without Jordan Whittington, can you just talk about how you all adjust and obviously Oklahoma State, their defense, what you've seen from them, probably going to be a pretty good test.","Oklahoma has a lot of, Oklahoma State has a lot of returning starters. As our coach says, next man up. I feel like all our receivers are prepared and ready to step up.",79.0,,2021,33,79.0,4,leadership_team,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0,0.0,0.030303030303030304,0.7878787878787878,59.366119921156496
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Hey Xavier, Bijan told us yesterday after your fumble, he sought you out on the sideline and said, keep your head in the game. We need another big play from you. How important is that relationship to you and the leadership that he's showing you? And he's just a sophomore himself.","Bijan, he's my roommate in our hotel room, so we talk every night. So he's just a real big role model to me, a leader on the team too. So him just saying that just helped me keep my confidence in the game.",73.0,,2021,43,73.0,4,leadership_team,0.09302325581395349,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.7674418604651163,75.19366842629097
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Xavier, going back to the kick returns, what do you think you, Deshaun, Roshan kind of bring to the team in that aspect of the game?","I feel like we're all really explosive, so they don't really want to kick it to us. So they try to high kick it, do anything tricky to get us out, not to be able to return it. So I feel like any of us could take it to the house.",83.0,,2021,51,83.0,1,leadership_team,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.0,0.0,0.0,0.6274509803921569,57.31890806047522
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Yeah, Xavier, did you feel like this was your coming out party on a national stage and feel like you made yourself a national name and do you almost expect to get double teamed from now on?","No, I feel like we just had really good team success, so they really couldn't key on nobody. So next game going forward, I feel like we're all going to have a big game.",109.0,,2021,34,109.0,2,leadership_team,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.7941176470588235,75.26748868694631
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Hey Xavier, thanks for being with us. Hope you had a great practice. Can you share with us, what's your week look like and how you prepare to go into the game? What is your discipline?","Well, our coach tells us every all week, focus on the little things, little details. Don't take anything for granted. Like he says, you'd rather be prepared with the opportunity to not be prepared with the opportunity. So everybody's just taking advantage of the opportunity.",121.0,,2021,45,121.0,1,leadership_team,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.0,0.8,38.96205937689956
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Xavier, Casey Thompson threw for five touchdowns in that game. You know, a kid from Oklahoma doing that against the Sooners, obviously not in a victory. But what did he show you? What stood out to you about his performance in that game?","That was a really big game for Casey playing his hometown team. Dad played for the team and all. So we wanted to get that done for him, but unfortunately, it didn't go out as things planned. But Casey had a really good game. He got poised throughout the whole game, didn't get nervous, didn't get too amped up. So he had a really good game.",73.0,,2021,66,73.0,1,leadership_team,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.0,0.6666666666666666,62.02729145788908
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Xavier, can you just describe for us what it was like participating in your first Red River, you know, a game and what that environment was like for you? And then I'm kind of curious what you felt like you learned about yourself and also your team, you know, through that game and that process.","I feel like that was probably one of the funnest games I ever played in. The atmosphere, like it was crazy. You come in, you hear boo and you instantly go to, ah, it's crazy. But I feel like our team is going to be really good in the future. We just want to take it week by week and get to the Big 12 championship.",121.0,,2021,66,121.0,2,leadership_team,0.046153846153846156,0.046153846153846156,0.046153846153846156,0.015384615384615385,0.0,0.0,0.0,0.6923076923076923,93.25432160977653
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Yeah, Xavier, I just wanted to ask you again about just big plays in the passing game. That had been an issue early on, but why do you think the dam finally broke open and you all got a lot of big throws?",Sark said every week we're going to hit these big plays. It's going to come. And this week it just happened. It ended up connecting. Like it was perfect timing.,73.0,,2021,30,73.0,4,leadership_team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,55.79306098692905
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Hey, X, you got asked a question earlier about former Longhorn receivers that you kind of looked up to. We talked about Marquise Goodwin a while ago. What is it about his game you like?","People said I remind them. He reminds, I remind them of me or them. So like because of our size, quick, agile ability to break tackles. It's just like everybody says I'll remind them, remind me of him.",73.0,,2021,38,73.0,1,leadership_team,0.10526315789473684,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.7105263157894737,72.23816915432326
Advay,2021.0,Xavier Worthy,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Yeah. Hi, Xavier. I just want to go back to what Sark said to you when you said he told you to give him a smile. Did it surprise you? What did you think he was going to say when he first walked up to you? Were you ready for something different? And what was it like to hear those words come out of his mouth?","No, Sark, he does it all the time. He comes at you, smiles. He builds up your confidence. So when he told me that, I just knew, I just knew he was going to come back to me and I just had to make the play when it came to me.",117.0,,2021,51,117.0,3,performance,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,80.75924811482037
Advay,2021.0,Anthony Cook,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Anthony, could you break down y'all's defensive second half and why do you feel like Oklahoma had so much success in the second half after y'all contained them so well the first half?","I just feel like Oklahoma, you know, they did a good job sticking to their game plan. We got some small things like out of whack on the defensive side of the ball, but like overall, we're getting it fixed. It's no big deal.",77.0,,2021,44,77.0,1,leadership_team,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.9090909090909091,106.45863776647093
Advay,2021.0,Anthony Cook,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Anthony, you've obviously been playing ball for a while. Looking back at your career, is there a loss that kind of sticks out that maybe stung the most prior to this past week? And then how did you get over that and not, as they say, let it become another loss and another loss and continue to beat you?","Yeah, I can't like pinpoint any loss after this one. Just like any loss hurts, but I'm like, what you got to do is just move forward. Coach Bickin like told us like the best way to get this feeling off of you is to put it on somebody else. So that's what we're trying to do.",116.0,,2021,57,116.0,1,leadership_team,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,124.83672950169421
Advay,2021.0,Anthony Cook,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Yeah, Anthony, I mean, obviously, going back, you had a huge moment, I guess against TCU and stuff. And I just wonder how would you personally rate your season so far? How do you think it's been for you?","I feel like it's been cool. I've been like, you know, just trying to improve week by week, you know, and do whatever I can to like help the team.",69.0,,2021,30,69.0,1,leadership_team,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.7333333333333333,80.99342498088299
Advay,2021.0,Anthony Cook,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Anthony, yesterday we talked with BJ and he said you guys have been having some issues like three straight weeks on the defensive side of the ball that y'all got to get fixed. And he said they're fixed. How do they get fixed so fast? What's improved?","Just taking what the coach says and then film study. It's like stuff that you already know, but like, you know, in the heat of the moment, you just got to stay poised and, you know, execute. That's the biggest thing. Execute.",89.0,,2021,42,89.0,2,leadership_team,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.7142857142857143,91.61655729696577
Advay,2021.0,Anthony Cook,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Anthony, could you give me your impressions of Caleb Williams, the Oklahoma quarterback? And also describe what happened on that 66-yard touchdown run that was such a key play that he had.","Yeah, I obviously think he's a good player. You know, he came in and won the gamefor them. So that was big time. But on the QB run, we just got to wrap up, you know, we had a couple of missed tackles and, you know, those missed tackles. couple miss tackles and, you know, those miss tackles, you know, cost us a touchdown.",96.0,,2021,64,96.0,4,leadership_team,0.015625,0.046875,0.015625,0.015625,0.0,0.0,0.0,0.671875,67.18645172650213
Advay,2021.0,Anthony Cook,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Anthony, thanks for being with us. Really appreciate the opportunity to be able to talk with you. Here we're almost in the middle of the season. What is the best part, the funnest part for you to be a player on the offensive line and to be in the middle of the offense?","Yeah, I just say on the opportunity each week, you know, we're facing like, you know, good competition each week. It's on prime time, so, you know, it just feel good.",84.0,,2021,31,84.0,0,opponent_game_context,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.7096774193548387,60.09000604344692
Advay,2021.0,Anthony Cook,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Anthony, you got your first ever start a few years ago against Oklahoma State. Over the years, what has your impressions been of the Cowboys and what Coach Gundy's kind of built over there?","Yeah, a great team, a great team, you know, they like to run the ball, you know, and stuff like that, but just a great group overall.",61.0,,2021,27,61.0,4,leadership_team,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,116.52110568666467
Advay,2021.0,Anthony Cook,2021-10-12,"Xavier Worthy and Anthony Cook Media Availability [Oct. 12, 2021] - YouTube","Anthony, how would you evaluate Spencer Sanders, the Oklahoma State quarterback? His numbers don't look that good, 58%, five touchdowns, four picks. Do you see some struggles that maybe that y'all could exploit on defense, Anthony?","I just feel like overall, he's a good quarterback, you know, he can threaten us in the run too, so he can run, but, uh, you know, they're undefeated, so regardless, um, he's leading that team over there, so you gotta like respect that.",80.0,,2021,44,80.0,1,leadership_team,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.75,92.7086529647786
Advay,2021.0,Hudson Card,2021-09-06,https://www.youtube.com/watch?v=9YVRiNk8ZdU,"After watching film, what stood out and what do you need to clean up before Fayetteville?","There’s a lot to clean up after each game—just small stuff. Personally, I need to put more air on deep balls and improve some protection aspects. We watched the film and cleaned it up.",50.0,,2021,36,50.0,1,leadership_team,0.027777777777777776,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.0,0.9166666666666666,60.245077099618356
Advay,2021.0,Hudson Card,2021-09-06,https://www.youtube.com/watch?v=9YVRiNk8ZdU,How important was Jordan’s big game after his injuries?,It was special. He’s a great player with a strong work ethic and deserves it after the adversity he’s faced.,20.0,,2021,22,20.0,1,leadership_team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,58.74400675340439
